rank	tribe_id	cluster_id	seq_count	assigned_count	unassigned_or_missing_count	dominant_subfamily	dominant_subfamily_count	dominant_subfamily_pct_total	dominant_subfamily_pct_assigned	subfamily_breakdown
1348	tribe1348	146979	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1349	tribe1349	147017	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1350	tribe1350	147141	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1351	tribe1351	147459	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1352	tribe1352	147557	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1353	tribe1353	148322	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1354	tribe1354	148961	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1355	tribe1355	149008	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1356	tribe1356	149097	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1357	tribe1357	149147	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1358	tribe1358	149156	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1359	tribe1359	149566	5	0	5	unassigned	0	0.00	0.00	-
1360	tribe1360	149811	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1361	tribe1361	149879	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1362	tribe1362	149964	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1363	tribe1363	150210	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1364	tribe1364	150865	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1365	tribe1365	151045	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1366	tribe1366	151163	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1367	tribe1367	151438	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1368	tribe1368	151443	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1369	tribe1369	151993	5	3	2	d4_266seqs	3	60.00	100.00	d4_266seqs:3
1370	tribe1370	152054	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1371	tribe1371	152671	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1372	tribe1372	152877	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1373	tribe1373	153072	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1374	tribe1374	153406	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1375	tribe1375	153460	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1376	tribe1376	154319	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1377	tribe1377	154470	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1378	tribe1378	155654	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1379	tribe1379	155668	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1380	tribe1380	156173	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1381	tribe1381	157194	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1382	tribe1382	157974	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1383	tribe1383	158119	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1384	tribe1384	158419	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1385	tribe1385	158704	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1386	tribe1386	158854	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1387	tribe1387	159664	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1388	tribe1388	160399	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1389	tribe1389	160784	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1390	tribe1390	160828	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1391	tribe1391	161067	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1392	tribe1392	161273	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1393	tribe1393	161322	5	5	0	d3_38seqs	5	100.00	100.00	d3_38seqs:5
1394	tribe1394	162522	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1395	tribe1395	163708	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1396	tribe1396	164108	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1397	tribe1397	164398	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1398	tribe1398	164610	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1399	tribe1399	164851	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1400	tribe1400	164876	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1401	tribe1401	165724	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1402	tribe1402	165912	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1403	tribe1403	166004	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1404	tribe1404	168196	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1405	tribe1405	168210	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1406	tribe1406	168440	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1407	tribe1407	168688	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1408	tribe1408	168802	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1409	tribe1409	169209	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1410	tribe1410	169382	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1411	tribe1411	169835	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1412	tribe1412	170139	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1413	tribe1413	170280	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1414	tribe1414	170793	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1415	tribe1415	171337	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1416	tribe1416	171448	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1417	tribe1417	171462	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1418	tribe1418	171618	5	3	2	d4_266seqs	3	60.00	100.00	d4_266seqs:3
1419	tribe1419	172339	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1420	tribe1420	172675	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1421	tribe1421	172863	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1422	tribe1422	172958	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1423	tribe1423	173014	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1424	tribe1424	173025	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1425	tribe1425	173252	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1426	tribe1426	173280	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1427	tribe1427	173535	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1428	tribe1428	173710	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1429	tribe1429	174291	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1430	tribe1430	174559	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1431	tribe1431	175124	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1432	tribe1432	175307	5	0	5	unassigned	0	0.00	0.00	-
1433	tribe1433	175721	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1434	tribe1434	175839	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1435	tribe1435	176015	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1436	tribe1436	176564	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1437	tribe1437	177560	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1438	tribe1438	177838	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1439	tribe1439	178103	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1440	tribe1440	178138	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1441	tribe1441	178330	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1442	tribe1442	178650	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1443	tribe1443	179469	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1444	tribe1444	180479	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1445	tribe1445	181074	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1446	tribe1446	181911	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1447	tribe1447	184520	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1448	tribe1448	185338	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1449	tribe1449	185596	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1450	tribe1450	185707	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1451	tribe1451	185841	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1452	tribe1452	185904	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1453	tribe1453	185943	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1454	tribe1454	186021	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1455	tribe1455	187063	5	3	2	d4_266seqs	3	60.00	100.00	d4_266seqs:3
1456	tribe1456	188327	5	0	5	unassigned	0	0.00	0.00	-
1457	tribe1457	188387	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1458	tribe1458	189188	5	0	5	unassigned	0	0.00	0.00	-
1459	tribe1459	189239	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1460	tribe1460	189514	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1461	tribe1461	190469	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1462	tribe1462	191957	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1463	tribe1463	194723	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1464	tribe1464	195806	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1465	tribe1465	196112	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1466	tribe1466	196218	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1467	tribe1467	199950	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1468	tribe1468	200934	5	3	2	d4_266seqs	3	60.00	100.00	d4_266seqs:3
1469	tribe1469	206321	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1470	tribe1470	206770	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1471	tribe1471	208953	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1472	tribe1472	210617	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1473	tribe1473	215013	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1474	tribe1474	216065	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1475	tribe1475	221678	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1476	tribe1476	223607	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1477	tribe1477	229012	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1478	tribe1478	229423	5	2	3	d4_266seqs	2	40.00	100.00	d4_266seqs:2
1479	tribe1479	229611	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1480	tribe1480	229663	5	1	4	d4_266seqs	1	20.00	100.00	d4_266seqs:1
1481	tribe1481	231972	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1482	tribe1482	232050	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1483	tribe1483	233750	5	3	2	d4_266seqs	2	40.00	66.67	d4_266seqs:2;d2_8seqs:1
1484	tribe1484	236146	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1485	tribe1485	236559	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1486	tribe1486	236858	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1487	tribe1487	237587	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1488	tribe1488	239593	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1489	tribe1489	240544	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1490	tribe1490	241483	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1491	tribe1491	241652	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1492	tribe1492	246219	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1493	tribe1493	254743	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1494	tribe1494	255553	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1495	tribe1495	261749	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1496	tribe1496	268580	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1497	tribe1497	275073	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1498	tribe1498	277581	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1499	tribe1499	282376	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1500	tribe1500	290707	5	3	2	d4_266seqs	3	60.00	100.00	d4_266seqs:3
1501	tribe1501	316324	5	5	0	d5_268seqs	5	100.00	100.00	d5_268seqs:5
1502	tribe1502	324042	5	4	1	d5_268seqs	4	80.00	100.00	d5_268seqs:4
1503	tribe1503	330799	5	5	0	d3_38seqs	5	100.00	100.00	d3_38seqs:5
1504	tribe1504	342260	5	5	0	d5_268seqs	5	100.00	100.00	d5_268seqs:5
1505	tribe1505	379958	5	4	1	d3_38seqs	4	80.00	100.00	d3_38seqs:4
1506	tribe1506	393784	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1507	tribe1507	446117	5	5	0	d4_266seqs	5	100.00	100.00	d4_266seqs:5
1508	tribe1508	479770	5	5	0	d1_16seqs	5	100.00	100.00	d1_16seqs:5
